"artist","song","name","sentence","upos","xpos","dep_rel"
"Miley Cyrus","7 Things","Levi","Your hair, your eyes, your old Levi's","PROPN","NNP","conj"
"Miley Cyrus","Adore You","Baby","Baby, baby yeah, are you listenin'?","PROPN","NNP","compound"
"Miley Cyrus","Adore You","Baby","Baby, can ya hear me?","PROPN","NNP","vocative"
"Miley Cyrus","Can't Be Tamed","Baby","Baby, by now you should know","ADV","RB","advmod"
"Miley Cyrus","Can't Be Tamed","Baby","Baby, by now you should know","ADV","RB","advmod"
"Miley Cyrus","Fly On The Wall","Baby","Baby you can never lose","SCONJ","IN","mark"
"Miley Cyrus","Party In The U.S.A.","Britney","And the Britney song was on","PROPN","NNP","compound"
"Miley Cyrus","Party In The U.S.A.","Britney","And the Britney song was on","PROPN","NNP","compound"
"Miley Cyrus","Party In The U.S.A.","Britney","And the Britney song was on","PROPN","NNP","compound"
"Miley Cyrus","Party In The U.S.A.","Jay","And the Jay-Z song was on","PROPN","NNP","compound"
"Miley Cyrus","Party In The U.S.A.","Jay","And the Jay-Z song was on","PROPN","NNP","compound"
"Miley Cyrus","Party In The U.S.A.","Jay","And the Jay-Z song was on","PROPN","NNP","compound"
"Miley Cyrus","We Can't Stop","Molly","Dancing with Molly","PROPN","NNP","obl"
"Miley Cyrus","We Can't Stop","Molly","Dancing with Molly","PROPN","NNP","obl"
"Milli Vanilli","All Or Nothing","Baby","Baby I wanna tell you this :","SCONJ","IN","mark"
"Milli Vanilli","All Or Nothing","Baby","Baby I wanna tell you this :","SCONJ","IN","mark"
"Millie Jackson","If You're Not Back In Love By Monday","Johnson","You can call Mrs. Johnson to keep the kids for a day or two.","PROPN","NNP","flat"
"Millie Jackson","Leftovers","Jody","Jody again!","PROPN","NNP","root"
"Millie Jackson","Leftovers","Philip","MILLIE: Philip, now I know you said you're leaving, but can't we discuss this at all?","PROPN","NNP","appos"
"Mims","Move (If You 'W'anna)","Phil","Chicks call me Phil Drummond cause I give em different strokes","PROPN","NNP","xcomp"
"Mims","This Is Why I'm Hot","Cali","I do it da Cali way","PROPN","NNP","compound"
"Mindless Behavior Featuring Diggy","Mrs. Right","German","All my German chicks, let me kiss ya back,","ADJ","JJ","amod"
"Mindless Behavior Featuring Diggy","Mrs. Right","London","Book a flight to London, book a flight to France,","PROPN","NNP","nmod"
"Mindless Behavior Featuring Diggy","Mrs. Right","London","Book a flight to London, book a flight to France,","PROPN","NNP","nmod"
"Mindless Behavior Featuring Diggy","Mrs. Right","London","London in the spring, Paris in the fall,","PROPN","NNP","root"
"Mindless Behavior Featuring Diggy","Mrs. Right","London","Book a flight to London, book a flight to France,","PROPN","NNP","nmod"
"Mindless Behavior Featuring Diggy","Mrs. Right","London","Book a flight to London, book a flight to France,","PROPN","NNP","nmod"
"Mindless Behavior Featuring Diggy","Mrs. Right","Mac","Open up your Mac Book, put me on your lap,","PROPN","NNP","compound"
"Mindless Behavior Featuring Diggy","Mrs. Right","Paris","London in the spring, Paris in the fall,","PROPN","NNP","parataxis"
"Mindless Behavior Featuring Diggy","Mrs. Right","Ray","Prodigy, Roc, Ray Ray and Princeton we on","PROPN","NNP","compound"
"Mindless Behavior Featuring Diggy","Mrs. Right","Ray","Prodigy, Roc, Ray Ray and Princeton we on","PROPN","NNP","conj"
"Mindless Behavior Featuring Diggy","Mrs. Right","Ray","Prodigy, Double R, Princeton Ray Ray, let em know where we coming from","PROPN","NNP","compound"
"Mindless Behavior Featuring Diggy","Mrs. Right","Ray","Prodigy, Double R, Princeton Ray Ray, let em know where we coming from","PROPN","NNP","appos"
"Mindy McCready","Guys Do It All The Time","Will","Will you bring me a cold one, baby","AUX","MD","aux"
"Mint Condition","Breakin My Heart (Pretty Brown Eyes)","Will","Will you be with me?","AUX","MD","aux"
"Mint Condition","Forever In Your Eyes","Baby","Here we are Baby the time is right.","ADP","IN","case"
"Miranda Cosgrove","Kissin U","Crystal","Crystal clear it becomes","ADJ","JJ","amod"
"Miranda Cosgrove","Kissin U","Crystal","Crystal clear it becomes","ADJ","JJ","amod"
"Miranda Cosgrove","Kissin U","Crystal","Crystal clear it becomes","ADJ","JJ","amod"
"Miranda Lambert","All Kinds Of Kinds","Phyllis","Phyllis was a pharmacist, a dab of that, a pinch of this","PROPN","NNP","nsubj"
"Miranda Lambert","All Kinds Of Kinds","Thomas","Thomas was a congressman with closets full of skeletons","PROPN","NNP","nsubj"
"Miranda Lambert","Automatic","Dallas","All the way to Dallas just to buy an Easter dress","PROPN","NNP","nmod"
"Miranda Lambert","Automatic","Easter","All the way to Dallas just to buy an Easter dress","PROPN","NNP","compound"
"Miranda Lambert","Baggage Claim","Baby","Baby, I'm leaving everything","ADV","RB","advmod"
"Miranda Lambert","Famous In A Small Town","Casey","Tyler and Casey broke up","PROPN","NNP","conj"
"Miranda Lambert","Famous In A Small Town","Tyler","Tyler and Casey broke up","PROPN","NNP","nsubj"
"Miranda Lambert","Heart Like Mine","Christian","The Christian folks say I should quit it","PROPN","NNP","compound"
"Miranda Lambert","Heart Like Mine","Jesus","'Cause I heard Jesus he drank wine","PROPN","NNP","obj"
"Miranda Lambert","Heart Like Mine","Jesus","'Cause I heard Jesus he drank wine","PROPN","NNP","obj"
"Miranda Lambert","Heart Like Mine","Jesus","'Cause I heard Jesus he drank wine","PROPN","NNP","obj"
"Miranda Lambert","Kerosene","Dusty","Dusty roads ain't made for walking, spinning tires ain't made for stoppin'","ADJ","JJ","amod"
"Miranda Lambert","Little Red Wagon","June","You said \"I'll be Johhny and you be June","PROPN","NNP","conj"
"Miranda Lambert","Little Red Wagon","Tony","And my Tony Lomas","PROPN","NNP","compound"
"Miranda Lambert","Little Red Wagon","Tony","And my Tony Lomas","PROPN","NNP","compound"
"Miranda Lambert","Mama's Broken Heart","Kennedy","Kennedy when Camelot went down in flames","PROPN","NNP","root"
"Miranda Lambert","The House That Built Me","Adam","Ma'am I know you don't know me from Adam","PROPN","NNP","obl"
"Miranda Lambert","White Liar","Bernice","With a red head named Bernice","PROPN","NNP","xcomp"
"Miss Toni Fisher","The Big Hurt","Baby","Baby girl ass jiggle like she want more","ADJ","JJ","amod"
"Miss Toni Fisher","The Big Hurt","Johnson","She stay feelin' on my Johnson, right out the blue","PROPN","NNP","obl"
"Missing Persons","Words","Hope","Hope to see you soon","VERB","VBP","root"
"Missy Elliott","I'm Really Hot","Baby","Baby can't ya' tell","PROPN","NNP","compound"
"Missy Elliott","Pass That Dutch","Jackson","Hang em out the window call me Micheal Jackson","PROPN","NNP","flat"
"Missy Elliott","Pass That Dutch","Jeffrey","And I can write a song sicker than Jeffrey Dahm'","PROPN","NNP","nmod"
"Missy Elliott","Pass That Dutch","Kane","I've been a superstar since Daddy Kane was raw","PROPN","NNP","nmod"
"Missy Elliott","Pass That Dutch","Micheal","Hang em out the window call me Micheal Jackson","PROPN","NNP","xcomp"
"Missy Elliott","Pass That Dutch","Milan","I am the bomb from New York to Milan","PROPN","NNP","nmod"
"Missy Elliott","Shake Your Pom Pom","Missy","And Missy got a big old donkey","PROPN","NNP","nsubj"
"Missy Elliott","Shake Your Pom Pom","Sally","Sally got a big old donkey","PROPN","NNP","nsubj"
"Missy Elliott Featuring Ciara & Fat Man Scoop","Lose Control","Ciara","Ciara's in the house","PROPN","NNP","nsubj"
"Missy Elliott Featuring Ciara & Fat Man Scoop","Lose Control","Royce","Royce Lamborghini","PROPN","NNP","root"
"Missy Elliott Featuring Lamb","I'm Better","Bruce","Bruce Lee on the beat, I don't compete with none of these geeks","PROPN","NNP","nsubj"
"Missy Elliott Featuring Lamb","I'm Better","Lee","Bruce Lee on the beat, I don't compete with none of these geeks","PROPN","NNP","flat"
"Missy Elliott Featuring Lamb","I'm Better","Missy","Missy got dudes in Orlando","PRON","NN","nsubj"
"Missy Elliott Featuring Lamb","I'm Better","Missy","Missy so hot, I'm from VA","VERB","VB","root"
"Missy Elliott Featuring Lamb","I'm Better","Missy","Yo Missy talk big, I'm so grande","PROPN","NNP","compound"
"Missy Elliott Featuring Lamb","I'm Better","Missy","Missy got dudes in Orlando","PRON","NN","nsubj"
"Missy Elliott Featuring Lamb","I'm Better","Missy","Missy got dudes in Orlando","PRON","NN","nsubj"
"Missy Elliott Featuring Lamb","I'm Better","Orlando","Missy got dudes in Orlando","PROPN","NNP","obl"
"Missy Elliott Featuring Lamb","I'm Better","Orlando","Missy got dudes in Orlando","PROPN","NNP","obl"
"Missy Elliott Featuring Lamb","I'm Better","Orlando","Missy got dudes in Orlando","PROPN","NNP","obl"
"Missy Elliott Featuring Pharrell Williams","WTF (Where They From)","Mac","I'm a Big Mac make you wanna eat that","PROPN","NNP","nsubj"
"Mitch Miller","Do-Re-Mi","Ray","Ray, a drop of golden sun","INTJ","UH","discourse"
"MKTO","Classic","Baby","Baby you're so classic","SCONJ","IN","mark"
"MKTO","Classic","Baby","Baby you're so classic","SCONJ","IN","mark"
"MKTO","Classic","Baby","Baby you,","ADP","IN","case"
"MKTO","Classic","Baby","Baby you're so classic","SCONJ","IN","mark"
"MKTO","Classic","Baby","Baby you're so classic","SCONJ","IN","mark"
"MKTO","Classic","Baby","Baby you're so classic","SCONJ","IN","mark"
"MKTO","Classic","Baby","Baby you're so classic","SCONJ","IN","mark"
"MKTO","Classic","Baby","Baby you're class and baby you're sick","SCONJ","IN","mark"
"MKTO","Classic","Baby","Baby you're so classic","SCONJ","IN","mark"
"MKTO","Classic","Baby","Baby you're so classic","SCONJ","IN","mark"
"MKTO","Classic","Baby","Baby you're so classic","SCONJ","IN","mark"
"MKTO","Classic","Gaye","Let's get it on like Marvin Gaye","PROPN","NNP","obl"
"MKTO","Classic","Gaye","Let's get it on like Marvin Gaye","PROPN","NNP","obl"
"MKTO","Classic","Ima","Ima pick you up in a Cadillac","PART","TO","mark"
"MKTO","Classic","Marilyn","Hepburn, Beyoncé, Marilyn Manson","PROPN","NNP","compound"
"MKTO","Classic","Marvin","Let's get it on like Marvin Gaye","PROPN","NNP","compound"
"MKTO","Classic","Marvin","Let's get it on like Marvin Gaye","PROPN","NNP","compound"
"MKTO","Classic","Michael","I wanna thrill you like Michael","PROPN","NNP","obj"
"MKTO","Classic","Michael","I wanna thrill you like Michael","PROPN","NNP","obj"
"MKTO","Classic","Prince","I wanna kiss you like Prince","PROPN","NNP","obl"
"MKTO","Classic","Prince","I wanna kiss you like Prince","PROPN","NNP","obl"
"MKTO","Classic","Queen","Hippies Queen of the discotheque","PROPN","NNP","flat"
"Mobb Deep","Got It Twisted","Britney","I'm tryna grip Britney, so I made Jive sign me, nigga","PROPN","NNP","root"
"Mobb Deep Featuring Vita & Noyd","Burn","Mickey","Slugs that leave niggas drugged like a chick slip the Mickey","PROPN","NNP","appos"
"MoKenStef","He's Mine","Baby","Baby can't you see","PROPN","NNP","nsubj"
"Monica","All Eyez On Me","Baby","Baby tonight if you hold it down","ADJ","JJ","amod"
"Monica","Angel Of Mine","Angel","Angel of mine","NOUN","NN","root"
"Monica","Angel Of Mine","Angel","Angel of mine","NOUN","NN","root"
"Monica","Angel Of Mine","Angel","Angel of mine","NOUN","NN","root"
"Monica","Angel Of Mine","Angel","Angel of mine","NOUN","NN","root"
"Monica","Angel Of Mine","Angel","Angel of mine","NOUN","NN","root"
"Monica","Angel Of Mine","Angel","Angel of mine","NOUN","NN","root"
"Monica","Angel Of Mine","Angel","Angel of mine","NOUN","NN","root"
"Monica","Angel Of Mine","Angel","Angel of mine","NOUN","NN","root"
"Monica","Don't Take It Personal (Just One Of Dem Days)","Baby","Baby baby baby baby, don't take it personal","ADJ","JJ","amod"
"Monica","Don't Take It Personal (Just One Of Dem Days)","Baby","Baby baby baby baby, don't take it personal","ADJ","JJ","amod"
"Monica","Just Another Girl","Ellis","Am I the only one, or is somebody Ellis gettin' at you?","PROPN","NNP","conj"
"Monica","Just Another Girl","Ellis","And something Ellis you can't explain","PROPN","NNP","root"
"Monica","Just Another Girl","Ellis","Why'd ya call me by somebody Ellis name?","PROPN","NNP","compound"
"Monica","Knock Knock","Monica","New Monica","PROPN","NNP","root"
"Monica","Knock Knock","Monica","Hey this Monica leave a number after the beep","AUX","MD","aux"
"Monica","Love All Over Me","Baby","Baby, you touch every part of me","ADV","RB","advmod"
"Monica","Love All Over Me","Baby","Baby, you touch every part of me","ADV","RB","advmod"
"Monica","Love All Over Me","Baby","Baby, you touch every part of me","ADV","RB","advmod"
"Monica Featuring Dem Franchize Boyz","Everytime Tha Beat Drop","Nick","Might throw my towels out like Nick I like to wild out","PROPN","NNP","obl"
"Monifah","I Miss You (Come Back Home) (From \"New York Undercover\")","Mac","Hey yo, it's the Chocolate Mac","PROPN","NNP","root"
"Monifah","Touch It","Baby","Baby, yeah","PROPN","NNP","root"
"Monifah","Touch It","Jack","Jack Knight and Dakoda House","PROPN","NNP","root"
"Monifah","Touch It","Jack","Jack Knight and Dakoda House","PROPN","NNP","root"
"Monifah","Touch It","Jack","Jack Knight and Dakoda House","PROPN","NNP","root"
"Monifah","Touch It","Jack","Jack Knight and Dakoda House","PROPN","NNP","root"
"Monifah","You","Baby","Baby you blow my mind","SCONJ","IN","mark"
"Monifah","You","Baby","Baby, baby, baby, baby","PROPN","NNP","root"
"Monifah","You","Baby","Baby you blow my mind","SCONJ","IN","mark"
"Monifah","You Don't Have To Love Me","Baby","Baby, I had a feeling that you were cheatin' on me","ADV","RB","advmod"
"Montell Jordan","Falling","Baby","Baby, I'm falling","ADV","RB","advmod"
"Montell Jordan","Falling","Baby","Baby, I'm falling","ADV","RB","advmod"
"Montell Jordan","Falling","Baby","Baby I'm falling","SCONJ","IN","mark"
"Montell Jordan","Falling","Baby","Baby, I'm falling..","ADV","RB","advmod"
"Montell Jordan","I Can Do That","Victoria","You want me to buy you Victoria's Secret?","PROPN","NNP","nmod:poss"
"Montell Jordan","What's On Tonight","Victoria","I pray that you're wearing Victoria Secrets","PROPN","NNP","compound"
"Montell Jordan Feat. Master P","Let's Ride","Baby","Baby won't you let me ride","PROPN","NNP","nsubj"
"Montell Jordan Feat. Master P","Let's Ride","Baby","Baby yeah, baby yeah","PROPN","NNP","root"
"Montell Jordan Feat. Master P & Silkk The Shocker","Let's Ride","Baby","Baby won't you let me ride","PROPN","NNP","nsubj"
"Montell Jordan Feat. Master P & Silkk The Shocker","Let's Ride","Baby","Baby yeah, baby yeah","PROPN","NNP","root"
"Montgomery Gentry","Hell Yeah","Bruce","Know any Bruce Springsteen","PROPN","NNP","compound"
"Montgomery Gentry","Hell Yeah","Cash","He yells out Johnny Cash","PROPN","NNP","obj"
"Montgomery Gentry","Hell Yeah","Johnny","He yells out Johnny Cash","PROPN","NNP","compound"
"Montgomery Gentry","If You Ever Stop Loving Me","Baby","Baby, never stop lovin' me","ADV","RB","advmod"
"Montgomery Gentry","My Town","Ginny","And that's Ginny with a baby in the car","PROPN","NNP","root"
"Montgomery Gentry","One In Every Crowd","Charlie","Good time Charlie with a Harley","PROPN","NNP","vocative"
"Montgomery Gentry","One In Every Crowd","Charlie","Good time Charlie with a Harley","PROPN","NNP","vocative"
"Montgomery Gentry","One In Every Crowd","Charlie","Good time Charlie with a Harley","PROPN","NNP","vocative"
"Montgomery Gentry","One In Every Crowd","Harley","Good time Charlie with a Harley","PROPN","NNP","nmod"
"Montgomery Gentry","One In Every Crowd","Harley","Good time Charlie with a Harley","PROPN","NNP","nmod"
"Montgomery Gentry","One In Every Crowd","Harley","Good time Charlie with a Harley","PROPN","NNP","nmod"
"Montgomery Gentry","What Do Ya Think About That","Ford","A '47 Ford, bullet holes in the door","PROPN","NNP","compound"
"Morris Day","The Oak Tree","Morris","Said Morris, what's that dance you're doing?","PROPN","NNP","flat"
"Mos Def","Definition","Brooklyn","Cause all my Brooklyn residents, heavy regiments","PROPN","NNP","compound"
"Mos Def","Definition","Brooklyn","Don't believe, here the evidence, where Brooklyn whoa","PROPN","NNP","compound"
"Mos Def","Definition","Brooklyn","Brooklyn, New York City where they paint murals of Biggie","PROPN","NNP","compound"
"Mos Def","Definition","Jesus","Good Jesus, Mos Def and Kweli just","PROPN","NNP","root"
"Mos Def","Definition","Sade","You must know karate or think your soul is bulletproof like Sade","PROPN","NNP","ccomp"
"Mos Def","Definition","Star","Say Black Star come to rock it non","PROPN","NNP","flat"
"Mos Def & Kweli Are Black Star","Definition","Brooklyn","Cause all my Brooklyn residents, heavy regiments","PROPN","NNP","compound"
"Mos Def & Kweli Are Black Star","Definition","Brooklyn","Don't believe, here the evidence, where Brooklyn whoa","PROPN","NNP","compound"
"Mos Def & Kweli Are Black Star","Definition","Brooklyn","Brooklyn, New York City where they paint murals of Biggie","PROPN","NNP","compound"
"Mos Def & Kweli Are Black Star","Definition","Jesus","Good Jesus, Mos Def and Kweli just","PROPN","NNP","root"
"Mos Def & Kweli Are Black Star","Definition","Sade","You must know karate or think your soul is bulletproof like Sade","PROPN","NNP","ccomp"
"Mos Def & Kweli Are Black Star","Definition","Star","Say Black Star come to rock it non","PROPN","NNP","flat"
"Mos Def & Pharoahe Monch Featuring Nate Dogg","Oh No","Brooklyn","I'm Daddy Brooklyn, y'all niggas are the sons of New York","PROPN","NNP","flat"
"Mos Def & Pharoahe Monch Featuring Nate Dogg","Oh No","Brooklyn","From Long Beach to Brooklyn they know","PROPN","NNP","nmod"
"Mos Def & Pharoahe Monch Featuring Nate Dogg","Oh No","Brooklyn","From Long Beach to Brooklyn they know","PROPN","NNP","nmod"
"Mos Def & Pharoahe Monch Featuring Nate Dogg","Oh No","Jesus","To have the women in your mama's church screamin' \"Lord Jesus!\"","PROPN","NNP","appos"
"Mos Def & Pharoahe Monch Featuring Nate Dogg","Oh No","Sky","Sky's the limit, game's definite when I'm in it","PROPN","NNP","nsubj"
"Mother's Finest","Baby Love","Baby","Baby baby baby baby baby","ADJ","JJ","amod"
"Mother's Finest","Baby Love","Baby","Baby baby baby baby baby","ADJ","JJ","amod"
"Motley Crue","Dr. Feelgood","Jimmy","Rat tailed Jimmy is a second hand hood","PROPN","NNP","nsubj"
"Motley Crue","Dr. Feelgood","Jimmy","Jigsaw Jimmy he's runnin' a gang","PROPN","NNP","flat"
"Motley Crue","Dr. Feelgood","Jimmy","Jimmy's got it wired, law's for hire","PROPN","NNP","nsubj"
"Motley Crue","Dr. Feelgood","Jimmy","Call this Jimmy's town","PROPN","NNP","nmod:poss"
"Motley Crue","Dr. Feelgood","Jimmy","Jimmy's going down","PROPN","NNP","nsubj"
"Motley Crue","Girls, Girls, Girls","Eve","On Halloween and New Year's Eve","PROPN","NNP","flat"
"Motley Crue","Girls, Girls, Girls","Paris","Crazy Horse, Paris, France","PROPN","NNP","list"
"Motley Crue","Kickstart My Heart","Hope","Kick start my heart Hope it never stops","VERB","VBP","ccomp"
"Motley Crue","Kickstart My Heart","Hope","Kick start my heart Hope it never stops","VERB","VBP","ccomp"
"Motley Crue","Kickstart My Heart","Hope","Kick start my heart Hope it never stops","VERB","VBP","ccomp"
"Motley Crue","Kickstart My Heart","Hope","Kick start my heart Hope it never stops","VERB","VBP","ccomp"
"Motley Crue","Same Ol Situation (S.O.S.)","Cindy","Now I used to call her Cindy","PROPN","NNP","obj"
"Motley Crue","Smokin In The Boys Room","Tom","My buddies Sixx, Mick and Tom","PROPN","NNP","conj"
"Mott The Hoople","All The Young Dudes","Billy","Billy rapped all night 'bout his suicide","ADV","RB","advmod"
"Mott The Hoople","All The Young Dudes","Freddy","Freddy's got spots from ripping off stars from his face","PROPN","NNP","nmod:poss"
"Mott The Hoople","All The Young Dudes","Jimmy","Now Jimmy looking sweet though he dresses like a queen","PROPN","NNP","compound"
"Mott The Hoople","All The Young Dudes","Rex","Man I need a TV when I've got T. Rex","PROPN","NNP","flat"
"Mott The Hoople","All The Young Dudes","Wendy","Wendy's stealing clothes from unlocked cars","PROPN","NNP","nmod:poss"
"Mott The Hoople","One Of The Boys","Johnny","My goodness gracious me ain't little Johnny a creature","PROPN","NNP","appos"
"Mountain","Mississippi Queen","Queen","Mississippi Queen,","PROPN","NNP","root"
"Mountain","Mississippi Queen","Queen","Mississippi Queen, She taught me everything","PROPN","NNP","vocative"
"Mountain","Mississippi Queen","Queen","Where lived the Cajun Lady, aboard the Mississippi Queen","PROPN","NNP","appos"
"Mountain","Mississippi Queen","Queen","Mississippi Queen,","PROPN","NNP","root"
"Mountain","Mississippi Queen","Queen","Mississippi Queen, She taught me everything","PROPN","NNP","vocative"
"Mountain","Mississippi Queen","Queen","Yeah, Mississippi Queen","PROPN","NNP","root"
"Mr. Big","Romeo","Juliet","My Juliet and take me home","PROPN","NNP","nsubj"
"Mr. Big","Romeo","Juliet","My Juliet and take me","PROPN","NNP","nsubj"
"Mr. Big","Romeo","Juliet","My Juliet and take me","PROPN","NNP","nsubj"
"Mr. Big","Romeo","Juliet","My Juliet and take me","PROPN","NNP","nsubj"
"Mr. Big","Romeo","Romeo","Step back inside me Romeo she said","PROPN","NNP","obj"
"Mr. Big","Romeo","Romeo","Step back inside me Romeo","PROPN","NNP","obj"
"Mr. Big","Romeo","Romeo","Step back inside me Romeo she said","PROPN","NNP","obj"
"Mr. Big","Romeo","Romeo","Step back inside me Romeo","PROPN","NNP","obj"
"Mr. Big","Romeo","Romeo","Step back inside me Romeo she said","PROPN","NNP","obj"
"Mr. Big","Romeo","Romeo","Step back inside me Romeo","PROPN","NNP","obj"
"Mr. Big","Romeo","Romeo","Step back inside me Romeo she said","PROPN","NNP","obj"
"Mr. Big","Romeo","Romeo","Step back inside me Romeo","PROPN","NNP","obj"
"Mr. Big","Wild World","Baby","Baby I'm greaving","SCONJ","IN","mark"
"Mr. Big","Wild World","Baby","Baby I love you, but if you want to leave take good care","SCONJ","IN","mark"
"Mr. Big","Wild World","Hope","Hope you have a lot of nice things to wear","VERB","VBP","root"
"Mr. Big","Wild World","Hope","Hope you have a lot of nice things to wear","VERB","VBP","root"
"Mr. Big","Wild World","Hope","Hope you have a lot of nice things to wear","VERB","VBP","root"
"Mr. Mister","Broken Wings","Baby","Baby I don't understand","SCONJ","IN","mark"
"Mr. Mister","Broken Wings","Baby","Baby I think tonight","SCONJ","IN","mark"
"Mr. Mister","Broken Wings","Baby","Baby it's all I know","SCONJ","IN","mark"
"Mungo Jerry","In The Summertime","Dee","Dee dee dee-dee dee","PROPN","NNP","compound"
"Mungo Jerry","In The Summertime","Dee","Dee-dah-do dee-dah-do dah-do-dah","PROPN","NNP","root"
"Mungo Jerry","In The Summertime","Dee","Dee dee dee-dee dee","PROPN","NNP","compound"
"Mungo Jerry","In The Summertime","Dee","Dee-dah-do dee-dah-do dah-do-dah","PROPN","NNP","root"
"Murphy Lee Featuring Jermaine Dupri","Wat Da Hook Gon Be","Larry","St. Louis like Blues, D. Miles and Larry Hughes","PROPN","NNP","conj"
"Murphy Lee Featuring Jermaine Dupri","Wat Da Hook Gon Be","Louis","St. Louis like Blues, D. Miles and Larry Hughes","PROPN","NNP","appos"
"Murphy Lee Featuring Jermaine Dupri","Wat Da Hook Gon Be","Miles","St. Louis like Blues, D. Miles and Larry Hughes","PROPN","NNP","appos"
"Musical Youth","Pass The Dutchie","June","You could feel it 'cause it was the month of June","PROPN","NNP","nmod"
"Musiq Soulchild","sobeautiful","Baby","Baby don't you know","ADV","RB","advmod"
"Musiq Soulchild","sobeautiful","Baby","Baby don't you your so beautiful","ADV","RB","advmod"
"Musiq Soulchild","sobeautiful","Baby","Baby don't you know","ADV","RB","advmod"
"Musiq Soulchild","sobeautiful","Baby","Baby don't you know","ADV","RB","advmod"
"Musiq Soulchild","teachme","Baby","Baby, show me where to start","PROPN","NNP","nsubj"
"Musiq Soulchild Featuring Ayana","Girl Next Door","Baby","Baby I would've been more gentle","SCONJ","IN","mark"
"Musiq Soulchild Featuring Ayana","Girl Next Door","Jane","Like I was your Tarzan and you were my Jane","PROPN","NNP","conj"
"Musiq Soulchild Featuring Ayana","Girl Next Door","Tonya","I remember when you was just Tonya Hall","PROPN","NNP","compound"
"Musiq Soulchild Featuring Ayana Of Aaries","Girl Next Door","Baby","Baby I would've been more gentle","SCONJ","IN","mark"
"Musiq Soulchild Featuring Ayana Of Aaries","Girl Next Door","Jane","Like I was your Tarzan and you were my Jane","PROPN","NNP","conj"
"Musiq Soulchild Featuring Ayana Of Aaries","Girl Next Door","Tonya","I remember when you was just Tonya Hall","PROPN","NNP","compound"
"My Chemical Romance","Teenagers","Will","Will make them pay for the things that they did","AUX","MD","aux"
"My Chemical Romance","Welcome To The Black Parade","Will","Will you be, the savior of the broken","AUX","MD","aux"
"My Darkest Days Featuring Zakk Wylde","Porn Star Dancing","Amanda","Amanda won't leave me empty handed,","PROPN","NNP","nsubj"
"My Darkest Days Featuring Zakk Wylde","Porn Star Dancing","Brandy","Brandy just brought way too much baggage","PROPN","NNP","nsubj"
"My Darkest Days Featuring Zakk Wylde","Porn Star Dancing","Cassandra","Kelly won't kiss my friend Cassandra","PROPN","NNP","xcomp"
"My Darkest Days Featuring Zakk Wylde","Porn Star Dancing","Jessica","Jessica won't play ball","PROPN","NNP","nsubj"
"My Darkest Days Featuring Zakk Wylde","Porn Star Dancing","Kelly","Kelly won't kiss my friend Cassandra","PROPN","NNP","nsubj"
"My Darkest Days Featuring Zakk Wylde","Porn Star Dancing","Mandy","Mandy won't share her friend Miranda","PRON","NN","nsubj"
"My Darkest Days Featuring Zakk Wylde","Porn Star Dancing","Miranda","Mandy won't share her friend Miranda","PROPN","NNP","xcomp"
"My Darkest Days Featuring Zakk Wylde","Porn Star Dancing","Stacy","Stacy's gonna save her self for marriage","PROPN","NNP","nsubj"
"Mya","It's All About Me","Baby","Baby hell no that's not the way it goes","ADP","IN","case"
"Mya","It's All About Me","Baby","Baby you got ta see","SCONJ","IN","mark"
"Mya & Sisqo","It's All About Me","Baby","Baby hell no that's not the way it goes","ADP","IN","case"
"Mya & Sisqo","It's All About Me","Baby","Baby you got ta see","SCONJ","IN","mark"
"Mystikal","Shake Ya Ass","German","Nastier than a full grown German Shepherd, motherfucker keep steppin","ADJ","JJ","amod"
"Mystikal","Shake Ya Ass","Hope","Hope this indecent proposal make you do somethin with me","VERB","VBP","root"
"Mystikal","Shake Ya Ass","Michael","You gon' holla Michael Tyler!","PROPN","NNP","obj"
"Mystikal","Shake Ya Ass","Tyler","You gon' holla Michael Tyler!","PROPN","NNP","flat"
"Mystikal Featuring Nivea","Danger (Been So Long)","Jim","The rhyme seller, kick ass like Jim Kelly","PROPN","NNP","nmod"
"Mystikal Featuring Nivea","Danger (Been So Long)","Kelly","The rhyme seller, kick ass like Jim Kelly","PROPN","NNP","flat"
"Mystikal Featuring Nivea","Danger (Been So Long)","Nelly","Down like Nelly, I'm hype like Belly","PROPN","NNP","obl"
"N Sync","I Want You Back","Baby","Baby I remember","SCONJ","IN","mark"
"N Sync","It's Gonna Be Me","Baby","Baby, when you finally","ADV","RB","root"
"N Sync","It's Gonna Be Me","Baby","Baby, when you finally","ADV","RB","root"
"N Sync","It's Gonna Be Me","Baby","Baby, when you finally","ADV","RB","root"
"N Sync","It's Gonna Be Me","Baby","Baby, when you finally","ADV","RB","root"
"N Sync","It's Gonna Be Me","Justin","Justin:","PROPN","NNP","root"
"N Sync","Tearin Up My Heart","Baby","Baby I don't understand","SCONJ","IN","mark"
"N Sync","Tearin Up My Heart","Baby","Baby don't mis-understand","ADV","RB","advmod"
"N Sync","Tearin Up My Heart","Baby","Baby, it feels like we're running out of time","PROPN","NNP","vocative"
"N Sync","This I Promise You","Will","Will you hurt anymore","AUX","MD","aux"
"N.O.R.E.","Nothin'","Chris","With his manager Chris and the label that Jams","PROPN","NNP","appos"
"N.O.R.E.","Nothin'","Melvin","Been a hustler Way before \"Melvin Flynt\"","PROPN","NNP","compound"
