"artist","song","name","sentence","upos","xpos","dep_rel"
"Kevin Gates","Let It Sing","Billy","Flexed up, Billy Jean, yes-uh, everything","PROPN","NNP","root"
"Kevin Gates","Let It Sing","Billy","Flexed up, Billy Jean, yes-uh, everything","PROPN","NNP","root"
"Kevin Gates","Let It Sing","Billy","Flexed up, Billy Jean, yes-uh, everything","PROPN","NNP","root"
"Kevin Gates","Let It Sing","Billy","Flexed up, Billy Jean, yes-uh, everything","PROPN","NNP","root"
"Kevin Gates","Let It Sing","Cali","In Cali, just call me an ally,","PROPN","NNP","obl"
"Kevin Gates","Let It Sing","Charles","Ray Charles,","PROPN","NNP","flat"
"Kevin Gates","Let It Sing","Charles","Ray Charles,","PROPN","NNP","flat"
"Kevin Gates","Let It Sing","Charles","Ray Charles,","PROPN","NNP","flat"
"Kevin Gates","Let It Sing","Charles","Ray Charles,","PROPN","NNP","flat"
"Kevin Gates","Let It Sing","Charles","Ray Charles,","PROPN","NNP","flat"
"Kevin Gates","Let It Sing","Charles","Ray Charles,","PROPN","NNP","flat"
"Kevin Gates","Let It Sing","Franklin","I can't see, Aretha Franklin, let it sing","PROPN","NNP","obj"
"Kevin Gates","Let It Sing","Franklin","I can't see, Aretha Franklin, let it sing","PROPN","NNP","obj"
"Kevin Gates","Let It Sing","Franklin","I can't see, Aretha Franklin, let it sing","PROPN","NNP","obj"
"Kevin Gates","Let It Sing","Franklin","I can't see, Aretha Franklin, let it sing","PROPN","NNP","obj"
"Kevin Gates","Let It Sing","Franklin","I can't see, Aretha Franklin, let it sing","PROPN","NNP","obj"
"Kevin Gates","Let It Sing","Franklin","I can't see, Aretha Franklin, let it sing","PROPN","NNP","obj"
"Kevin Gates","Let It Sing","Jean","Flexed up, Billy Jean, yes-uh, everything","PROPN","NNP","appos"
"Kevin Gates","Let It Sing","Jean","Flexed up, Billy Jean, yes-uh, everything","PROPN","NNP","appos"
"Kevin Gates","Let It Sing","Jean","Flexed up, Billy Jean, yes-uh, everything","PROPN","NNP","appos"
"Kevin Gates","Let It Sing","Jean","Flexed up, Billy Jean, yes-uh, everything","PROPN","NNP","appos"
"Kevin Gates","Let It Sing","Jean","Flexed up, Billy Jean, yes-uh, everything","PROPN","NNP","appos"
"Kevin Gates","Let It Sing","Jean","Flexed up, Billy Jean, yes-uh, everything","PROPN","NNP","appos"
"Kevin Gates","Let It Sing","Ray","Ray Charles,","PROPN","NNP","root"
"Kevin Gates","Let It Sing","Ray","Ray Charles,","PROPN","NNP","root"
"Kevin Gates","Let It Sing","Ray","Ray Charles,","PROPN","NNP","root"
"Kevin Gates","Let It Sing","Ray","Ray Charles,","PROPN","NNP","root"
"Kevin Gates","Let It Sing","Ray","Ray Charles,","PROPN","NNP","root"
"Kevin Gates","Let It Sing","Ray","Ray Charles,","PROPN","NNP","root"
"Kevin Gates","Let It Sing","Robert","Fired my manager, Robert Horry in the game","PROPN","NNP","appos"
"Kevin Gates","Let It Sing","Tory","Bail came in the mail, bust it down, you would think I'm Tory Lanez","PROPN","NNP","ccomp"
"Kevin Gates","Let It Sing","Tristan","Tryna get next to me like I'm Tristan,","PROPN","NNP","advcl"
"Zayn","Let Me","April","Long walks on the beach in April","PROPN","NNP","obl"
"Zayn","Let Me","Baby","Baby, let me be your man","ADV","RB","advmod"
"Zayn","Let Me","Baby","Baby, let me be your man","ADV","RB","advmod"
"Zayn","Let Me","Baby","Baby, let me be your man","ADV","RB","advmod"
"NF","Lie","Baby","Baby, how you gonna lie, how you gonna lie like that?","ADV","RB","advmod"
"Thomas Rhett","Life Changes","Lauren","Now Lauren and got one on the way","ADV","RB","root"
"Lil Baby Featuring Gunna & Lil Uzi Vert","Life Goes On","Baby","Who is Lil Baby?","PROPN","NNP","root"
"Lil Baby Featuring Gunna & Lil Uzi Vert","Life Goes On","Baby","I'm like, \"Baby, I know I'm wrong,","PROPN","NNP","conj"
"Lil Baby Featuring Gunna & Lil Uzi Vert","Life Goes On","Baby","I'm like, \"Baby, I know I'm wrong","PROPN","NNP","conj"
"Lil Baby Featuring Gunna & Lil Uzi Vert","Life Goes On","Baby","I'm like, \"Baby, I know I'm wrong,","PROPN","NNP","conj"
"Lil Baby Featuring Gunna & Lil Uzi Vert","Life Goes On","Baby","I'm like, \"Baby, I know I'm wrong","PROPN","NNP","conj"
"Lil Baby Featuring Gunna & Lil Uzi Vert","Life Goes On","Baby","I'm like, \"Baby, I know I'm wrong,","PROPN","NNP","conj"
"Lil Baby Featuring Gunna & Lil Uzi Vert","Life Goes On","Jordan","Makin' plays out of town like I'm Jordan","PROPN","NNP","advcl"
"MAX Featuring gnash","Lights Down Low","Heaven","Heaven only knows where you've been","PROPN","NNP","nsubj"
"BlocBoy JB Featuring Drake","Look Alive","Drake","Play with Drake and I'ma shoot","PROPN","NNP","obl"
"BlocBoy JB Featuring Drake","Look Alive","Keith","Tay Keith, fuck these niggas on","PROPN","NNP","flat"
"BlocBoy JB Featuring Drake","Look Alive","Ray","I got the rounds like Sugar Ray Robinson","PROPN","NNP","nmod"
"BlocBoy JB Featuring Drake","Look Alive","Shelby","901 Shelby Drive, look alive, look alive","PROPN","NNP","compound"
"BlocBoy JB Featuring Drake","Look Alive","Shelby","901 Shelby Drive, look alive, look alive","PROPN","NNP","compound"
"XXXTENTACION","Look At Me!","Corbin","Curly hair bitch like I'm Corbin","PROPN","NNP","advcl"
"XXXTENTACION","Look At Me!","Tommy","Tommy my Hilfiger voots","VERB","VB","root"
"Thomas Rhett","Look What God Gave Her","Heaven","Ooh, I'm in Heaven, I swear, right now","PROPN","NNP","vocative"
"Taylor Swift","Look What You Made Me Do","Taylor","I'm sorry, but the old Taylor can't come to the phone right now","PROPN","NNP","nsubj"
"Kane Brown","Lose It","Luke","Let's start with them Luke Caseys, baby, kick 'em to the floorboard","PROPN","NNP","xcomp"
"Quavo Featuring Lil Baby","Lose It","Chanel","Bought her Chanel, surprise on her, yeah","NOUN","NN","obj"
"Quavo Featuring Lil Baby","Lose It","Dawn","Me and Pee in the Dawn havin' boss talks","PROPN","NNP","compound"
"Quavo Featuring Lil Baby","Lose It","Marlo","Marlo's still trappin' in them trap house","PROPN","NNP","nsubj"
"Drake","Lose You","America","America's most wanted, man, I'm still on the run","PROPN","NNP","nsubj"
"Drake","Lose You","Bob","Grateful like Jerry, Bob and Mickey","PROPN","NNP","conj"
"Drake","Lose You","Jerry","Grateful like Jerry, Bob and Mickey","PROPN","NNP","nmod"
"Drake","Lose You","Mickey","Grateful like Jerry, Bob and Mickey","PROPN","NNP","conj"
"Drake","Lose You","Queen","Queen Street visions that nobody believed in","PROPN","NNP","compound"
"Drake","Lose You","Trina","No snow tires, the rain slip-slide like Trick Daddy and Trina","PROPN","NNP","conj"
"Chris Young","Losing Sleep","Baby","Baby, let's just lose control, lose control","ADV","RB","advmod"
"Chris Young","Losing Sleep","Baby","Baby, so...","ADV","RB","root"
"Shawn Mendes X Zedd","Lost In Japan","Baby","Baby, you and","ADV","RB","root"
"Shawn Mendes X Zedd","Lost In Japan","Baby","Baby, you and","ADV","RB","root"
"Shawn Mendes X Zedd","Lost In Japan","Baby","Baby, you and","ADV","RB","root"
"Shawn Mendes X Zedd","Lost In Japan","Baby","Baby, you and","ADV","RB","root"
"Khalid & Normani","Love Lies","Baby","Baby you gon' make me overnight it","SCONJ","IN","mark"
"Khalid & Normani","Love Lies","Baby","Baby you gon' make me overnight it","SCONJ","IN","mark"
"Kendrick Lamar Featuring Zacari","Love.","Tyson","Feeling like Tyson wit' it, knock it out out twice","PROPN","NNP","compound"
"Trippie Redd","Love Scars 3","Baby","Baby stay with me","ADV","RB","advmod"
"Trippie Redd","Love Scars 3","Baby","Baby stay with me","ADV","RB","advmod"
"Kelly Clarkson","Love So Soft","Will","Will you protect me, respect me if I let you close?","AUX","MD","aux"
"Kendrick Lamar Featuring Rihanna","Loyalty.","Kenny","Kung Fu Kenny, now","PROPN","NNP","root"
"Eminem Featuring Joyner Lucas","Lucky You","Ace","Ace back","VERB","VB","root"
"Eminem Featuring Joyner Lucas","Lucky You","Bruno","I live in Mars, I'm not Bruno","PROPN","NNP","parataxis"
"Eminem Featuring Joyner Lucas","Lucky You","Marshall","Still the same Marshall, that outlaw","PROPN","NNP","root"
"Kendrick Lamar","Lust.","James","Lately, in James 4:4 says","PROPN","NNP","nsubj"
"Lil Skies","Lust","Danny","Slide on your block like Danny Glover with a lethal weapon","PROPN","NNP","nmod"
"Lil Skies","Lust","Rollin","Rollin' in the coupe and she was rollin' off the drugs","VERB","VB","root"
"21 Savage, Offset & Metro Boomin","Mad Stalkers","Baby","Baby bottles, ain't no bibs","ADJ","JJ","amod"
"21 Savage, Offset & Metro Boomin","Mad Stalkers","Max","Mad Max with me, I'm Biggs","PROPN","NNP","root"
"Playboi Carti","Magnolia","Ashanti","Walked in with Ashanti","PROPN","NNP","obl"
"Playboi Carti","Magnolia","Cash","Cash Carti bitch","PROPN","NNP","root"
"Playboi Carti","Magnolia","London","I'm in London, Young Carti global","PROPN","NNP","root"
"Playboi Carti","Magnolia","Magnolia","Shootin' like a soldier like I'm from Magnolia","PROPN","NNP","advcl"
"Playboi Carti","Magnolia","Pierre","Yo, Pierre","PROPN","NNP","root"
"Playboi Carti","Magnolia","Pierre","Yo, Pierre","PROPN","NNP","root"
"Playboi Carti","Magnolia","Pierre","Yo, Pierre","PROPN","NNP","root"
"Playboi Carti","Magnolia","Rick","And they stay rockin' that Rick huh","PROPN","NNP","obl"
"Nicki Minaj Featuring Eminem & Labrinth","Majesty","Mercedes","Just did a deal, Mercedes-Benz, check the catalogue","PROPN","NNP","compound"
"Nicki Minaj Featuring Eminem & Labrinth","Majesty","Nicki","The Nicki challenge when I fly to Prague, uh","PROPN","NNP","compound"
"Nicki Minaj Featuring Eminem & Labrinth","Majesty","Nicki","Uh, yo, who want it with Nicki now?","PROPN","NNP","obl"
"Nicki Minaj Featuring Eminem & Labrinth","Majesty","Nicki","Can't post on Nicki block unless you sellin'","PROPN","NNP","compound"
"Nicki Minaj Featuring Eminem & Labrinth","Majesty","Nicki","Nicki crack","PROPN","NNP","compound"
"Nicki Minaj Featuring Eminem & Labrinth","Majesty","Nicki","Here, take a Nicki pack, check out this Nicki act","PROPN","NNP","compound"
"Nicki Minaj Featuring Eminem & Labrinth","Majesty","Nicki","Here, take a Nicki pack, check out this Nicki act","PROPN","NNP","compound"
"Nicki Minaj Featuring Eminem & Labrinth","Majesty","Nicki","Nicki this Nicki that, all these bitches piggypack","PROPN","NNP","root"
"Nicki Minaj Featuring Eminem & Labrinth","Majesty","Nicki","Nicki this Nicki that, all these bitches piggypack","PROPN","NNP","flat"
"Nicki Minaj Featuring Eminem & Labrinth","Majesty","Nicki","Nicki back, ah, ah, ah back","PROPN","NNP","root"
"Nicki Minaj Featuring Eminem & Labrinth","Majesty","Rick","Slick Rick song or throw some Souls of Mischief on","PROPN","NNP","compound"
"Old Dominion","Make It Sweet","Anne","Let that surfside San Anne wind mess up your hair","PROPN","NNP","flat"
"Old Dominion","Make It Sweet","Baby","Baby ain't that right, yeah","PROPN","NNP","nsubj"
"Janelle Monae","Make Me Feel","Baby","Baby, don't make me spell it out for you","PROPN","NNP","vocative"
"6ix9ine Featuring Nicki Minaj & Kanye West","MAMA","Chris","Whole squad on point, bunch of Chris Pauls","PROPN","NNP","nmod"
"6ix9ine Featuring Nicki Minaj & Kanye West","MAMA","Chris","Whole squad on point, bunch of Chris Pauls","PROPN","NNP","nmod"
"6ix9ine Featuring Nicki Minaj & Kanye West","MAMA","Chris","Whole squad on point, bunch of Chris Pauls","PROPN","NNP","nmod"
"6ix9ine Featuring Nicki Minaj & Kanye West","MAMA","Jesus","Oh, Jesus Christ, I don't need advice","PROPN","NNP","vocative"
"6ix9ine Featuring Nicki Minaj & Kanye West","MAMA","Kylie","I just bought my bitch them Kylie Jenner lip fillers","PROPN","NNP","compound"
"6ix9ine Featuring Nicki Minaj & Kanye West","MAMA","Roger","Got him cummin', cummin', Roger, over, dispatch","PROPN","NNP","conj"
"Drake","March 14","Billie","She not my lover like Billie Jean but the kid is mine","PROPN","NNP","compound"
"Drake","March 14","Jean","She not my lover like Billie Jean but the kid is mine","PROPN","NNP","nmod"
"Drake","March 14","Nick","I only met you one time, introduced you to Saint Nick","PROPN","NNP","flat"
"Drake","March 14","Sandi","Sandi used to tell me all it takes is","PROPN","NNP","nsubj"
"JAY-Z","Marcy Me","Brooklyn","Old Brooklyn, not this new shit, shit feel like a spoof","PROPN","NNP","nsubj"
"JAY-Z","Marcy Me","Denzel","When Denzel was blottin' carpet, I'll pack a... nine millimeter","PROPN","NNP","nsubj"
"JAY-Z","Marcy Me","Isiah","Mike was losin' to Isiah, but he soon would get his sixth one","PROPN","NNP","obl"
"JAY-Z","Marcy Me","Jay","And Jam Master Jay was alive I was mixin'","PROPN","NNP","nsubj"
"JAY-Z","Marcy Me","Kane","Shout out to Big Poppa, Daddy Kane, heroes","PROPN","NNP","conj"
"JAY-Z","Marcy Me","Lisa","When Slick Rick made \"Mona Lisa\"","PROPN","NNP","flat"
"JAY-Z","Marcy Me","Lisa","When Lisa Bonet was Beyoncé of her day, I had divas, y'all","PROPN","NNP","nsubj"
"JAY-Z","Marcy Me","Marcy","I'm from Marcy Houses, where the boys die by the thousand","PROPN","NNP","compound"
"JAY-Z","Marcy Me","Marcy","Marcy me","VERB","VB","root"
"JAY-Z","Marcy Me","Marcy","Marcy me","VERB","VB","root"
"JAY-Z","Marcy Me","Marcy","Marcy me","VERB","VB","root"
"JAY-Z","Marcy Me","Marcy","Oh Marcy, Marcy me","INTJ","UH","discourse"
"JAY-Z","Marcy Me","Marcy","Oh Marcy, Marcy me","VERB","VB","root"
"JAY-Z","Marcy Me","Marcy","Marcy,","INTJ","UH","root"
"JAY-Z","Marcy Me","Marcy","Marcy me, just the way I am","VERB","VB","root"
"JAY-Z","Marcy Me","Martin","Back when Pam was on Martin","PROPN","NNP","advcl"
"JAY-Z","Marcy Me","Mike","Mike was losin' to Isiah, but he soon would get his sixth one","PROPN","NNP","nsubj"
"JAY-Z","Marcy Me","Mona","When Slick Rick made \"Mona Lisa\"","PROPN","NNP","appos"
"JAY-Z","Marcy Me","Myrtle","Shout out to Nostrand Ave., Flushing Ave., Myrtle","PROPN","NNP","appos"
"JAY-Z","Marcy Me","Pam","Back when Pam was on Martin","PROPN","NNP","nsubj"
"JAY-Z","Marcy Me","Rick","When Slick Rick made \"Mona Lisa\"","PROPN","NNP","root"
"Bradley Cooper","Maybe It's Time","Catherine","Catherine wheel, spinning still","NOUN","NN","compound"
"Becky G Featuring Bad Bunny","Mayores","Al","Al oído, por la noche, cuando hacemos groserías","ADV","RB","advmod"
"Becky G Featuring Bad Bunny","Mayores","Becky","Becky G","PROPN","NNP","root"
"Becky G Featuring Bad Bunny","Mayores","Becky","Becky G","PROPN","NNP","root"
"Shakira","Me Enamore","Mira","Mira que cosa bonita","PROPN","NNP","compound"
"Shakira","Me Enamore","Mira","Mira que ojitos bonitos","PROPN","NNP","compound"
"Shakira","Me Enamore","Mira","Mira que cosa bonita","PROPN","NNP","compound"
"Shakira","Me Enamore","Mira","Mira que ojitos bonitos","PROPN","NNP","compound"
"Shakira","Me Enamore","Mira","Mira que cosa bonita","PROPN","NNP","compound"
"Shakira","Me Enamore","Mira","Mira que ojitos bonitos","PROPN","NNP","compound"
"Reik Featuring Ozuna & Wisin","Me Niego","Al","Al llegar la noche, regresarás","X","FW","nummod"
"Bebe Rexha & Florida Georgia Line","Meant To Be","Baby","Baby, lay on back and relax","ADV","RB","advmod"
"Bebe Rexha & Florida Georgia Line","Meant To Be","Baby","Baby, just let it be","PROPN","NNP","nsubj"
"Bebe Rexha & Florida Georgia Line","Meant To Be","Baby","Baby, just let it be","PROPN","NNP","nsubj"
"Bebe Rexha & Florida Georgia Line","Meant To Be","Baby","Baby, if it's meant to be","ADV","RB","advmod"
"Bebe Rexha & Florida Georgia Line","Meant To Be","Baby","Baby, just let it be","PROPN","NNP","nsubj"
"Bebe Rexha & Florida Georgia Line","Meant To Be","Baby","Baby, just let it be","PROPN","NNP","nsubj"
"Bebe Rexha & Florida Georgia Line","Meant To Be","Baby","Baby, if it's meant to be","ADV","RB","advmod"
"Bebe Rexha & Florida Georgia Line","Meant To Be","Baby","Baby, if it's meant to be","ADV","RB","advmod"
"Bebe Rexha & Florida Georgia Line","Meant To Be","Baby","Baby, just let it be","PROPN","NNP","nsubj"
"Bebe Rexha & Florida Georgia Line","Meant To Be","Baby","Baby, just let it be","PROPN","NNP","nsubj"
"Bebe Rexha & Florida Georgia Line","Meant To Be","Baby","Baby, if it's meant to be","ADV","RB","advmod"
"Bebe Rexha & Florida Georgia Line","Meant To Be","Baby","Baby, if it's meant to be","ADV","RB","advmod"
"Bebe Rexha & Florida Georgia Line","Meant To Be","Baby","Baby, if it's meant to be.","ADV","RB","advmod"
"Queen Naija","Medicine","Bryan","i'mma call up Bryan, i'mma face-time Ryan, i'mma text Lorenzo, and i'mma leave you crying","PROPN","NNP","compound"
"Queen Naija","Medicine","Bryan","i'mma call up Bryan, i'mma face-time Ryan, i'mma text Lorenzo, and i'mma leave you crying","PROPN","NNP","compound"
"Queen Naija","Medicine","Lorenzo","i'mma call up Bryan, i'mma face-time Ryan, i'mma text Lorenzo, and i'mma leave you crying","NOUN","NN","parataxis"
"Queen Naija","Medicine","Lorenzo","i'mma call up Bryan, i'mma face-time Ryan, i'mma text Lorenzo, and i'mma leave you crying","NOUN","NN","parataxis"
"Queen Naija","Medicine","Ryan","i'mma call up Bryan, i'mma face-time Ryan, i'mma text Lorenzo, and i'mma leave you crying","PROPN","NNP","obj"
"Queen Naija","Medicine","Ryan","i'mma call up Bryan, i'mma face-time Ryan, i'mma text Lorenzo, and i'mma leave you crying","PROPN","NNP","obj"
"Brett Young","Mercy","Mercy","Mercy","PROPN","NNP","root"
"Brett Young","Mercy","Mercy","Mercy","PROPN","NNP","root"
"Gucci Mane Featuring Offset","Met Gala","Bentley","Bentley Mulsanne but this is masseuse","PROPN","NNP","vocative"
"Gucci Mane Featuring Offset","Met Gala","Cali","Flew in two bitches from Cali","PROPN","NNP","nmod"
"Gucci Mane Featuring Offset","Met Gala","Dallas","I did a walk through, I'm in Dallas, man","PROPN","NNP","compound"
"Gucci Mane Featuring Offset","Met Gala","Dick","Dick in her mouth like I'm edible","VERB","VB","root"
"Gucci Mane Featuring Offset","Met Gala","Monique","My pockets blew up, Monique","PROPN","NNP","obj"
"Gucci Mane Featuring Offset","Met Gala","Monique","My pockets blew up, Monique","PROPN","NNP","obj"
"Gucci Mane Featuring Offset","Met Gala","Monique","My pockets blew up, Monique","PROPN","NNP","obj"
"Gucci Mane Featuring Offset","Met Gala","Paris","I'm headed to Paris to pick up a bag","PROPN","NNP","obl"
"J Balvin & Willy William Featuring Beyonce","Mi Gente","Mira","Mira el ritmo cómo los tiene","X","GW","goeswith"
"J Balvin & Willy William Featuring Beyonce","Mi Gente","Mira","Mira el ritmo cómo los tiene","X","GW","goeswith"
"J Balvin & Willy William Featuring Beyonce","Mi Gente","William","J Balvin, Willy William","PROPN","NNP","list"
"Bad Bunny Featuring Drake","MIA","Romeo","Yo soy tu Romeo, pero no Santos","PROPN","NNP","appos"
"Bad Bunny Featuring Drake","MIA","Romeo","Yo soy tu Romeo, pero no Santos","PROPN","NNP","appos"
"Bad Bunny Featuring Drake","MIA","Santos","Yo soy tu Romeo, pero no Santos","PROPN","NNPS","parataxis"
"Bad Bunny Featuring Drake","MIA","Santos","Yo soy tu Romeo, pero no Santos","PROPN","NNPS","parataxis"
"BTS Featuring Desiigner","MIC Drop","Sue","Sue it","VERB","VB","root"
"J. Cole","Middle Child","Bentley","The Bentley is dirty, my sneakers is dirty","PROPN","NNP","nsubj"
"J. Cole","Middle Child","Bentley","The Bentley is dirty, my sneakers is dirty","PROPN","NNP","nsubj"
"Logic","Midnight","Barry","Hits, motherfucker, hits, yeah we 'bout that Barry Bonds","PROPN","NNP","compound"
"Logic","Midnight","Bobby","Oh no Bobby, don't do 'em like that","PROPN","NNP","vocative"
"Logic","Midnight","Bobby","Oh no Bobby, don't do 'em like that","PROPN","NNP","vocative"
"Meek Mill Featuring Swizz Beatz","Millidelphia","Bentley","Who locked the city up, pull up in that Bentley truck","PROPN","NNP","compound"
"Meek Mill Featuring Swizz Beatz","Millidelphia","Bentley","Who locked the city up, pull up in that Bentley truck","PROPN","NNP","compound"
"Meek Mill Featuring Swizz Beatz","Millidelphia","Bentley","Who locked the city up, pull up in that Bentley truck","PROPN","NNP","compound"
"Meek Mill Featuring Swizz Beatz","Millidelphia","Jackson","Wrist all glitter, Michael Jackson","PROPN","NNP","flat"
"Meek Mill Featuring Swizz Beatz","Millidelphia","Kim","Like Kim Jong, I be ready to bomb","PROPN","NNP","obl"
"Meek Mill Featuring Swizz Beatz","Millidelphia","King","King's back, argh","PROPN","NNP","root"
"Meek Mill Featuring Swizz Beatz","Millidelphia","Michael","Wrist all glitter, Michael Jackson","PROPN","NNP","appos"
"Meek Mill Featuring Swizz Beatz","Millidelphia","Royce","I bought a Rolls Royce just to burn that shit","PROPN","NNP","flat"
"Meek Mill Featuring Swizz Beatz","Millidelphia","Royce","And I just ordered that Rolls Royce truck, ya dig?","PROPN","NNP","compound"
"Bazzi","Mine","Mariah","You on fire, you a star just like Mariah","PROPN","NNP","nmod"
"YNW Melly Featuring Kanye West","Mixed Personalities","Dick","Dick her down, that the other way","VERB","VB","root"
"YNW Melly Featuring Kanye West","Mixed Personalities","Dick","Dick her down, yeah, the other way","VERB","VB","root"
"YNW Melly Featuring Kanye West","Mixed Personalities","Dick","Dick her down, yeah, the Thugger way","VERB","VB","root"
"YNW Melly Featuring Kanye West","Mixed Personalities","Penelope","Oh, Penelope","PROPN","NNP","root"
"Sheck Wes","Mo Bamba","Ali","Where's Ali with the motherfucking dope?","PROPN","NNP","nsubj"
"Sheck Wes","Mo Bamba","Ali","Where's Ali with the","PROPN","NNP","nsubj"
"Sheck Wes","Mo Bamba","Ali","Where's Ali with the motherfucking dope?","PROPN","NNP","nsubj"
"Sheck Wes","Mo Bamba","Ali","Ali, the Daytrip nigga, fuck is niggas talking about?","PROPN","NNP","nsubj"
"Sheck Wes","Mo Bamba","Drake","Call me Drake how a nigga controlla","VERB","VB","parataxis"
"Drake","Mob Ties","Chanel","My bitch in Chanel now","PROPN","NNP","nmod"
"Drake","Mob Ties","Louis","Louis bags in exchange for body bags, yeah","DET","DT","det"
"Huncho Jack","Modern Slavery","Houston","Cuban link cost a lot, Houston cred with a lot","PROPN","NNP","nsubj"
"Huncho Jack","Modern Slavery","Robin","They the real Robin Hoods","PROPN","NNP","compound"
"2 Chainz Featuring Kendrick Lamar","Momma I Hit A Lick","Ace","Ace","PROPN","NNP","root"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Ashley","Britney with the twin and the girl Ashley","PROPN","NNP","appos"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Britney","Britney with the twin and the girl Ashley","PROPN","NNP","root"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Hope","Hope it ain't too many feelings involved","VERB","VBP","root"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Kendrick","Touching yourself, looking at Kendrick videos","PROPN","NNP","compound"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Lisa","Mona Lisa","PROPN","NNP","flat"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Lisa","Mona Lisa, I done painted the picture","PROPN","NNP","flat"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Lisa","Mo-mona Lisa, out the frame on these niggas","PROPN","NNP","flat"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Lisa","Mona Lisa","PROPN","NNP","flat"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Lisa","She say, ooh, Mona Lisa, Mona Lisa","PROPN","NNP","flat"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Lisa","She say, ooh, Mona Lisa, Mona Lisa","PROPN","NNP","flat"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Lisa","Ooh, fake smile, Mona Lisa, Mona Lisa","PROPN","NNP","flat"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Lisa","Ooh, fake smile, Mona Lisa, Mona Lisa","PROPN","NNP","flat"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Lisa","She say, ooh, Mona Lisa, Mona Lisa","PROPN","NNP","flat"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Lisa","She say, ooh, Mona Lisa, Mona Lisa","PROPN","NNP","flat"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Lisa","Now he get the picture Mona Lisa, Mona Lisa, yeah","PROPN","NNP","flat"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Lisa","Now he get the picture Mona Lisa, Mona Lisa, yeah","PROPN","NNP","flat"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Liz","I, know a bitch named Liz, this nigga think she his","PROPN","NNP","xcomp"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Liz","And then I call Liz and she say he comin' over","PROPN","NNP","obj"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Liz","Liz, that's enough, you can put your hands down","PROPN","NNP","vocative"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Liz","If Liz call you daddy, she about to be a bastard, oh","PROPN","NNP","nsubj"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Mona","Mona Lisa","PROPN","NNP","root"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Mona","Mona Lisa, I done painted the picture","PROPN","NNP","vocative"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Mona","Mona Lisa","PROPN","NNP","root"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Mona","She say, ooh, Mona Lisa, Mona Lisa","PROPN","NNP","conj"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Mona","She say, ooh, Mona Lisa, Mona Lisa","PROPN","NNP","appos"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Mona","Ooh, fake smile, Mona Lisa, Mona Lisa","PROPN","NNP","conj"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Mona","Ooh, fake smile, Mona Lisa, Mona Lisa","PROPN","NNP","conj"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Mona","She say, ooh, Mona Lisa, Mona Lisa","PROPN","NNP","conj"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Mona","She say, ooh, Mona Lisa, Mona Lisa","PROPN","NNP","appos"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Mona","Now he get the picture Mona Lisa, Mona Lisa, yeah","PROPN","NNP","appos"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Mona","Now he get the picture Mona Lisa, Mona Lisa, yeah","PROPN","NNP","conj"
"Lil Wayne Featuring Kendrick Lamar","Mona Lisa","Wayne","You fucking with Wayne?","PROPN","NNP","obl"
"Cardi B","Money Bag","Bentley","And I park my Bentley truck on my Versace driveway","PROPN","NNP","compound"
"Cardi B","Money Bag","Bentley","And I park my Bentley truck on my Versace driveway","PROPN","NNP","compound"
"Cardi B","Money","Baby","Baby mommy with the clip","ADJ","JJ","amod"
"Cardi B","Money","Ross","Cold ass bitch, I give Ross chills","PROPN","NNP","iobj"
"Cardi B","Money","Tommy","Sweet like a honey bun, spit like a Tommy gun","PROPN","NNP","compound"
"Ariana Grande & Victoria Monet","Monopoly","Cletus","Where you been, Cletus?","PROPN","NNP","nsubj"
