"artist","count","person"
"Sting Featuring Cheb Mami",1,TRUE
"Stonewall Jackson",1,TRUE
"Styx",4,TRUE
"Sublime",1,TRUE
"Sugababes",1,TRUE
"Sugar Ray",1,TRUE
"Sugarhill Gang",2,TRUE
"Sugarland",5,TRUE
"Sugarland Featuring Little Big Town & Jake Owen",1,TRUE
"Sunshine Anderson",1,TRUE
"Supertramp",2,TRUE
"Surface",1,TRUE
"Survivor",1,TRUE
"Suzi Quatro",1,TRUE
"Swae Lee Featuring Slim Jxmmi",1,TRUE
"Swizz Beatz",1,TRUE
"System Of A Down",1,TRUE
"T-Pain Featuring Akon",1,TRUE
"T-Pain Featuring B.o.B",1,TRUE
"T-Pain Featuring Lil Wayne",2,TRUE
"T-Pain Featuring Mike Jones",1,TRUE
"T-Pain Featuring Yung Joc",1,TRUE
"T-Wayne",1,TRUE
"T. Rex",1,TRUE
"T.I.",6,TRUE
"T.I. Featuring Big K.R.I.T.",1,TRUE
"T.I. Featuring Chris Brown",1,TRUE
"T.I. Featuring Eminem",1,TRUE
"T.I. Featuring Iggy Azalea",1,TRUE
"T.I. Featuring Justin Timberlake",1,TRUE
"T.I. Featuring Keri Hilson",1,TRUE
"T.I. Featuring Lil Wayne",2,TRUE
"T.I. Featuring Mary J. Blige",1,TRUE
"T.I. Featuring Wyclef Jean",1,TRUE
"Taco",1,TRUE
"Tag Team",1,TRUE
"Tal Bachman",1,TRUE
"Talk Talk",1,TRUE
"Tamar Braxton",1,TRUE
"Tank",1,TRUE
"Tanya Tucker",1,TRUE
"Tatyana Ali",1,TRUE
"Tavares",2,TRUE
"Tay-K",1,TRUE
"Taylor Dayne",2,TRUE
"Taylor Swift",22,TRUE
"Tech N9Ne Featuring 2 Chainz & B.o.B",1,TRUE
"Technotronic Featuring Ya Kid K",1,TRUE
"Ted Nugent",2,TRUE
"Teddy Pendergrass",3,TRUE
"Tee Grizzley",1,TRUE
"Teena Marie",4,TRUE
"Teresa Brewer",1,TRUE
"Terri Clark",1,TRUE
"Terror Squad",1,TRUE
"Terry Dexter",1,TRUE
"Tesla",1,TRUE
"Tessanne Chin & Adam Levine",1,TRUE
"Tevin Campbell",4,TRUE
"Thalia Featuring Fat Joe",1,TRUE
"The 1975",1,TRUE
"The 5th Dimension",2,TRUE
"The Ad Libs",1,TRUE
"The Allman Brothers Band",2,TRUE
"The Animals",1,TRUE
"The Archies",1,TRUE
"The Association",2,TRUE
"The Babys",1,TRUE
"The Badlees",1,TRUE
"The Band",3,TRUE
"The Beach Boys",13,TRUE
"The Beatles",9,TRUE
"The Black Crowes",2,TRUE
"The Black Eyed Peas",3,TRUE
"The Browns",1,TRUE
"The Buckinghams",1,TRUE
"The Byrds",2,TRUE
"The Chad Mitchell Trio",1,TRUE
"The Chainsmokers",1,TRUE
"The Charlie Daniels Band",2,TRUE
"The Chi-lites",2,TRUE
"The Clipse",1,TRUE
"The Coasters",2,TRUE
"The Contours",2,TRUE
"The Cowsills",2,TRUE
"The Cryan' Shames",1,TRUE
"The Crystals",1,TRUE
"The Cuff Links",1,TRUE
"The Dave Clark Five",7,TRUE
"The Delfonics",1,TRUE
"The Dells",1,TRUE
"The Dirty Heads Featuring Rome",1,TRUE
"The Doobie Brothers",5,TRUE
"The Doors",2,TRUE
"The Dramatics",3,TRUE
"The Dream Academy",1,TRUE
"The Drifters",2,TRUE
"The Edwin Hawkins' Singers Featuring: Dorothy Combs Morrison",1,TRUE
"The Emotions",1,TRUE
"The Escape Club",1,TRUE
"The Everly Brothers",7,TRUE
"The Fabulous Thunderbirds",1,TRUE
"The Fixx",1,TRUE
"The Four Seasons",1,TRUE
"The Frantics",1,TRUE
"The Fratellis",1,TRUE
"The Fray",1,TRUE
"The Game",2,TRUE
"The Game Featuring 50 Cent",3,TRUE
"The Game Featuring Drake",1,TRUE
"The Game Featuring Jeremih",1,TRUE
"The Game Featuring Junior Reid",1,TRUE
"The Game Featuring Kanye West",1,TRUE
"The Game Featuring Lil Wayne",1,TRUE
"The Gap Band",2,TRUE
"The Georgia Satellites",1,TRUE
"The Grass Roots",4,TRUE
"The Grateful Dead",1,TRUE
"The Guess Who",4,TRUE
"The Hollies",7,TRUE
"The Human League",3,TRUE
"The Impressions",1,TRUE
"The Irish Rovers",1,TRUE
"The Isley Brothers",3,TRUE
"The Isley Brothers Featuring Ronald Isley AKA Mr. Biggs",1,TRUE
"The J. Geils Band",4,TRUE
"The Jacksons",3,TRUE
"The Jeff Healey Band",2,TRUE
"The Jets",1,TRUE
"The Killers",1,TRUE
"The Kingsmen",1,TRUE
"The Kingston Trio",5,TRUE
"The Kinks",6,TRUE
"The Kinleys",1,TRUE
"The Knack",1,TRUE
"The Lady Of Rage",1,TRUE
"The Left Banke",2,TRUE
"The Lonely Island Featuring Adam Levine & Kendrick Lamar",1,TRUE
"The Lonely Island Featuring Michael Bolton",1,TRUE
"The Lonely Island Featuring T-Pain",1,TRUE
"The Lost Trailers",1,TRUE
"The Lovin' Spoonful",1,TRUE
"The Lumineers",1,TRUE
"The Manhattan Transfer",3,TRUE
"The Manhattans",3,TRUE
"The Marshall Tucker Band",1,TRUE
"The Marvelettes",3,TRUE
"The Mike Curb Congregation",1,TRUE
"The Mills Brothers",1,TRUE
"The Miracles",1,TRUE
"The Monkees",1,TRUE
"The Moody Blues",1,TRUE
"The New Birth",2,TRUE
"The Nitty Gritty Dirt Band",1,TRUE
"The Notorious B.I.G.",2,TRUE
"The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm",1,TRUE
"The Notorious B.I.G. Featuring Puff Daddy",1,TRUE
"The O'Jays",2,TRUE
"The Oak Ridge Boys",2,TRUE
"The Offspring",1,TRUE
"The Olympics",3,TRUE
"The Originals",1,TRUE
"The Osmonds",1,TRUE
"The Outfield",1,TRUE
"The Pharcyde",1,TRUE
"The Pointer Sisters",7,TRUE
"The Police",1,TRUE
"The Power Station",1,TRUE
"The Pussycat Dolls Featuring Busta Rhymes",1,TRUE
"The Pussycat Dolls Featuring Nicole Scherzinger",1,TRUE
"The Pussycat Dolls Featuring Timbaland",1,TRUE
"The Rembrandts",2,TRUE
"The Replacements",1,TRUE
"The Righteous Brothers",7,TRUE
"The Rip Chords",1,TRUE
"The Rolling Stones",11,TRUE
"The Romantics",1,TRUE
"The Roots",1,TRUE
"The Roots Featuring Erykah Badu",1,TRUE
"The Roots Featuring Musiq",1,TRUE
"The Sandpipers",1,TRUE
"The Searchers",2,TRUE
"The Shangri-Las",2,TRUE
"The Shirelles",3,TRUE
"The Shocking Blue",2,TRUE
"The Silkie",1,TRUE
"The Simpsons Featuring Bart",1,TRUE
"The Smashing Pumpkins",3,TRUE
"The Spinners",2,TRUE
"The Staple Singers",1,TRUE
"The Statler Brothers",1,TRUE
"The Steve Miller Band",3,TRUE
"The Stylistics",1,TRUE
"The Supremes",8,TRUE
"The Surfaris",1,TRUE
"The Sweet",1,TRUE
"The Swinging Blue Jeans",1,TRUE
"The Swon Brothers",1,TRUE
"The Sylvers",2,TRUE
"The System",1,TRUE
"The Temptations",7,TRUE
"The Time",4,TRUE
"The Ting Tings",1,TRUE
"The Troggs",1,TRUE
"The Vogues",1,TRUE
"The Wallflowers",1,TRUE
"The Weeknd",10,TRUE
"The Weeknd Featuring Daft Punk",2,TRUE
"The Weeknd Featuring Ed Sheeran",1,TRUE
"The Weeknd Featuring Future",1,TRUE
"The Whispers",2,TRUE
"The White Buffalo & The Forest Rangers",1,TRUE
"The Who",5,TRUE
"The Wreckers",1,TRUE
"The Yardbirds",1,TRUE
"The Young Rascals",1,TRUE
"The-Dream Featuring Mariah Carey",1,TRUE
"Thelma Houston",1,TRUE
"Thin Lizzy",1,TRUE
"Thomas Rhett",4,TRUE
"Thompson Square",2,TRUE
"Three 6 Mafia Featuring Chamillionaire",1,TRUE
"Three 6 Mafia Featuring Kalenna",1,TRUE
"Three 6 Mafia Featuring Young Buck & Eightball & MJG",1,TRUE
"Three Dog Night",4,TRUE
"Thunder",1,TRUE
"Tiesto & Dzeko Featuring Preme & Post Malone",1,TRUE
"Til Tuesday",1,TRUE
"Tim Curry",1,TRUE
"Tim McGraw",9,TRUE
"Tim McGraw & Faith Hill",2,TRUE
"Tim McGraw Featuring Faith Hill",1,TRUE
"Timbaland",1,TRUE
"Timbaland Featuring Drake",1,TRUE
"Timbaland Featuring Justin Timberlake",1,TRUE
"Timbaland Featuring Katy Perry",1,TRUE
"Timbaland Featuring Keri Hilson",1,TRUE
"Timbaland Featuring Missy \Misdemeanor\"" Elliott""",1,TRUE
"Timbaland Featuring Nelly Furtado & SoShy",1,TRUE
"Tina Arena",1,TRUE
"Tina Turner",2,TRUE
"TLC",6,TRUE
"Toby Keith",10,TRUE
"Tom Jones",8,TRUE
"Tom Petty",1,TRUE
"Tom T. Hall",1,TRUE
"Tom Tom Club",1,TRUE
"Tommy James And The Shondells",1,TRUE
"Tommy Roe",3,TRUE
"Tone-Loc",1,TRUE
"Toni Basil",1,TRUE
"Toni Braxton",4,TRUE
"Tony Joe White",2,TRUE
"Tony Orlando",1,TRUE
"Tony Orlando & Dawn",1,TRUE
"Tony Toni Tone",2,TRUE
"Too Short",1,TRUE
"Too Short Feat. Parliament Funkadelic",1,TRUE
"Too Short Featuring Lil Jon & The East Side Boyz",1,TRUE
"Tori Amos",2,TRUE
"Tory Lanez & Rich The Kid",1,TRUE
"Total",2,TRUE
"Toto",3,TRUE
"TQ",1,TRUE
"Trace Adkins",4,TRUE
"Tracie Spencer",2,TRUE
"Tracy Byrd",2,TRUE
"Tracy Chapman",2,TRUE
"Train",3,TRUE
"Train Featuring Ashley Monroe",1,TRUE
"Traveling Wilburys",1,TRUE
"Travie McCoy Featuring Bruno Mars",1,TRUE
"Travie McCoy Featuring Jason Mraz",1,TRUE
"Travis Porter",1,TRUE
"Travis Porter Featuring Tyga",1,TRUE
"Travis Scott",11,TRUE
"Travis Scott Featuring Lil Uzi Vert & Kanye West",1,TRUE
"Travis Tritt",1,TRUE
"Trent Tomlinson",1,TRUE
"Trey Songz",7,TRUE
"Trey Songz Featruing Fabolous",1,TRUE
"Trey Songz Featuring Drake",1,TRUE
"Trey Songz Featuring Nicki Minaj",2,TRUE
"Trey Songz Featuring T.I.",1,TRUE
"Trey Songz Featuring Twista",1,TRUE
"Trick Daddy",1,TRUE
"Trick Daddy Featuring Duece Poppito, Trina, Co",1,TRUE
"Trick Pony",1,TRUE
"Trick-Trick Featuring Eminem",1,TRUE
"Trillville",1,TRUE
"Trillville Featuring Cutty",1,TRUE
"Trina Featuring Ludacris",1,TRUE
"Trinidad James",1,TRUE
"Trippie Redd",3,TRUE
"Trippie Redd Featuring Juice WRLD",1,TRUE
"Trippie Redd Featuring Kodie Shane",1,TRUE
"Trippie Redd Featuring Travis Scott",1,TRUE
"Trisha Yearwood",3,TRUE
"Trixter",2,TRUE
"Troop 41",1,TRUE
"twenty one pilots",2,TRUE
"Twista",2,TRUE
"Twista Featuring Chris Brown",1,TRUE
"Twista Featuring Faith Evans",1,TRUE
"Twista Featuring Kanye West & Jamie Foxx",1,TRUE
"Twista Featuring R. Kelly",1,TRUE
"Twista Featuring Trey Songz",1,TRUE
"Ty Herndon",1,TRUE
"Tyga",2,TRUE
"Tyga & Justin Bieber",1,TRUE
"Tyga & Nicki Minaj",1,TRUE
"Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall",1,TRUE
"Tyga Featuring Drake",1,TRUE
"Tyga Featuring Lil Wayne",1,TRUE
"Tyga Featuring Offset",1,TRUE
"Tyga Featuring Rick Ross",1,TRUE
"Tyga Featuring Travis McCoy",1,TRUE
"Tyga Featuring Young Thug",1,TRUE
"Tyler Farr",1,TRUE
"Tyler, The Creator",1,TRUE
"Tyrese",2,TRUE
"Tyrone Davis",1,TRUE
"U2",8,TRUE
"UGK Featuring OutKast",1,TRUE
"Ugly God",1,TRUE
"Unk",1,TRUE
"Urge Overkill",1,TRUE
"Usher",5,TRUE
"Usher Featuring Beyonce & Lil Wayne",2,TRUE
"Usher Featuring Jay-Z",1,TRUE
"Usher Featuring Lil Jon & Ludacris",1,TRUE
"Usher Featuring Ludacris & Lil Jon",1,TRUE
"Usher Featuring Nicki Minaj",2,TRUE
"Usher Featuring Rick Ross",1,TRUE
"Usher Featuring will.i.am",1,TRUE
"Usher Featuring Young Jeezy",1,TRUE
"Usher Featuring Young Thug",1,TRUE
"Van Halen",9,TRUE
"Van Morrison",2,TRUE
"Vance Joy",1,TRUE
"Vanessa Carlton",1,TRUE
"Vanessa Hudgens",1,TRUE
"Vanessa Williams",3,TRUE
"Vanilla Ice",2,TRUE
"Vicki Lawrence",1,TRUE
"Vikki Carr",1,TRUE
"Village People",1,TRUE
"Vitamin C",1,TRUE
"Vixen",1,TRUE
"Voice Of The Beehive",1,TRUE
"Waka Flocka Flame Featuring Drake",1,TRUE
"Waka Flocka Flame Featuring Kebo Gotti",1,TRUE
"Waka Flocka Flame Featuring Nicki Minaj, Tyga & Flo Rida",1,TRUE
"Waka Flocka Flame Featuring Roscoe Dash & Wale",1,TRUE
"Wale",1,TRUE
"Wale Featuring Jeremih",1,TRUE
"Wale Featuring Jeremih & Rick Ross",1,TRUE
"Wale Featuring Lady Gaga",1,TRUE
"Wale Featuring Lil Wayne",1,TRUE
"Wale Featuring Meek Mill & Rick Ross",1,TRUE
"Wale Featuring Miguel",1,TRUE
"Wale Featuring Rick Ross, Meek Mill & T-Pain",1,TRUE
"Wale Featuring Rick Ross, Meek Mill, & T-Pain",1,TRUE
"Wale Featuring Usher",1,TRUE
"WALK THE MOON",1,TRUE
"Wanda Jackson",1,TRUE
"Warrant",5,TRUE
"Warren G",1,TRUE
"Warren G Featuring Adina Howard",1,TRUE
"Warren Zevon",1,TRUE
"Was (Not Was)",1,TRUE
"Waylon Jennings",2,TRUE
"Wayne Wonder",1,TRUE
"WE the Kings",1,TRUE
"Webbie, Lil' Phat & Lil' Boosie",1,TRUE
"Weird Al Yankovic",4,TRUE
"Westside Connection",1,TRUE
"Westside Connection Featuring Nate Dogg",1,TRUE
"Wet Willie",1,TRUE
"Wham!",2,TRUE
"White Lion",2,TRUE
"Whitney Houston",5,TRUE
"Will Smith",3,TRUE
"Will Smith Featuring Dru Hill",1,TRUE
"Will Smith Featuring K-Ci",1,TRUE
"Will Smith Featuring Tra-Knox",1,TRUE
"Willie Nelson",1,TRUE
"Wilson Phillips",1,TRUE
"Wilson Pickett",10,TRUE
"Winger",1,TRUE
"Wings",1,TRUE
"Wink Martindale",1,TRUE
"Wisin Featuring Jennifer Lopez & Ricky Martin",1,TRUE
"Wisin Featuring Ozuna",1,TRUE
"Wiz Khalifa",1,TRUE
"Wiz Khalifa Featuring Snoop Dogg & Ty Dolla $ign",1,TRUE
"Wiz Khalifa Featuring Swae Lee",1,TRUE
"Wiz Khalifa Featuring The Weeknd",1,TRUE
"Wiz Khalifa Featuring Too $hort",1,TRUE
"Wiz Khalifa Featuring Ty Dolla $ign",1,TRUE
"Wu-Tang Clan",1,TRUE
"Wyclef Jean",1,TRUE
"Wyclef Jean Featuring Akon, Lil Wayne & Niia",1,TRUE
"Wyclef Jean Featuring Claudette Ortiz",1,TRUE
"Wyclef Jean Featuring Mary J. Blige",1,TRUE
"Wyclef Jean Featuring Missy Elliott",1,TRUE
"Wyclef Jean Featuring Refugee Allstars",1,TRUE
"XXXTENTACION",4,TRUE
"XXXTENTACION Featuring Joey Bada$$",1,TRUE
"XXXTENTACION Featuring Trippie Redd",1,TRUE
"Xzibit",1,TRUE
"Xzibit Featuring Keri Hilson",1,TRUE
"Yasmeen Featuring Ghostface Killah",1,TRUE
"YBN Nahmir",1,TRUE
"Yes",1,TRUE
"YFN Lucci Featuring Migos & Trouble",1,TRUE
"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",1,TRUE
"Ying Yang Twins",1,TRUE
"Ying Yang Twins Featuring Lil Jon & The East Side Boyz",1,TRUE
"Ying Yang Twins Featuring Mike Jones & Mr. ColliPark",1,TRUE
"YNW Melly",1,TRUE
"YNW Melly Featuring Kanye West",1,TRUE
"Yo Gotti",1,TRUE
"Yo Gotti Featuring Jeezy & YG",1,TRUE
"Yo Gotti Featuring Lil Baby",1,TRUE
"Yo Gotti Featuring Nicki Minaj",2,TRUE
"Young Buck",2,TRUE
"Young Jeezy",1,TRUE
"Young Jeezy Featuring 2 Chainz",1,TRUE
"Young Jeezy Featuring Jay-Z & Andre 3000",1,TRUE
"Young Jeezy Featuring Kanye West",1,TRUE
"Young Jeezy Featuring R. Kelly",1,TRUE
"Young M.A",1,TRUE
"Young M.a.",1,TRUE
"Young MC",2,TRUE
"Young Money",2,TRUE
"Young Money Featuring Gucci Mane",1,TRUE
"Young Money Featuring Lloyd",1,TRUE
"Young Thug",6,TRUE
"Young Thug Featuring Future",1,TRUE
"Young Thug Featuring Gunna & Lil Baby",1,TRUE
"Young Thug Featuring Nicki Minaj",1,TRUE
"YoungBloodZ Featuring Lil Jon",1,TRUE
"YoungBoy Never Broke Again",6,TRUE
"YoungBoy Never Broke Again Featuring Kevin Gates & Quando Rondo",1,TRUE
"Youngstown",1,TRUE
"Yung Berg Featuring Junior",1,TRUE
"Zac Brown Band",4,TRUE
"Zara Larsson",2,TRUE
"Zay Hilfigerrr & Zayion McCall",1,TRUE
"Zayion McCall Featuring Zay Hilfigerrr",1,TRUE
"Zayn",1,TRUE
"Zayn Featuring Sia",1,TRUE
"Zedd & Katy Perry",1,TRUE
"Zedd, Maren Morris & Grey",1,TRUE
"Zendaya Featuring Chris Brown",1,TRUE
"ZZ Top",4,TRUE
"10,000 Maniacs",2,FALSE
"10cc",4,FALSE
"112",4,FALSE
"112 Featuring Mase",1,FALSE
"112 Featuring Super Cat",1,FALSE
"112 Featuring The Notorious B.I.G.",1,FALSE
"2 Chainz",1,FALSE
"2 Chainz Featuring Ariana Grande",1,FALSE
"2 Chainz Featuring Drake",1,FALSE
"2 Chainz Featuring Drake & Lil Wayne",1,FALSE
"2 Chainz Featuring Kanye West",1,FALSE
"2 Chainz Featuring Kendrick Lamar",1,FALSE
"2 Chainz Featuring Lil Wayne",1,FALSE
"2 Chainz Featuring Pharrell",1,FALSE
"2 Chainz Featuring Travis Scott",2,FALSE
"2 Chainz Featuring YG & Offset",1,FALSE
"2 Chainz x Gucci Mane x Quavo",1,FALSE
"2 Pistols Featuring T-Pain & Tay Dizm",1,FALSE
"2 Unlimited",1,FALSE
"21 Savage",7,FALSE
"21 Savage & Metro Boomin",1,FALSE
"21 Savage & Metro Boomin Featuring Future",1,FALSE
"21 Savage, Offset & Metro Boomin",1,FALSE
"21 Savage, Offset & Metro Boomin Featuring Quavo",1,FALSE
"21 Savage, Offset & Metro Boomin Featuring Travis Scott",1,FALSE
"2Gether",1,FALSE
"2nd II None",1,FALSE
"2Pac",6,FALSE
"2Pac, Notorious B.I.G., Radio, Dramacydal & Stretch",1,FALSE
"30 Seconds To Mars",1,FALSE
"3OH!3",4,FALSE
"3OH!3 Featuring Katy Perry",1,FALSE
"3OH!3 Featuring Ke$ha",1,FALSE
"3rd Bass",1,FALSE
"3T",1,FALSE
"5 Seconds Of Summer",2,FALSE
"50 Cent",10,FALSE
"50 Cent Featuring Dr. Dre & Alicia Keys",1,FALSE
"50 Cent Featuring Eminem & Adam Levine",1,FALSE
"50 Cent Featuring Nate Dogg",1,FALSE
"504 Boyz",1,FALSE
"69 Boyz",1,FALSE
"6ix9ine",1,FALSE
"6ix9ine Featuring A Boogie Wit da Hoodie",1,FALSE
"6ix9ine Featuring Anuel AA",1,FALSE
"6ix9ine Featuring Bobby Shmurda",1,FALSE
"6ix9ine Featuring Nicki Minaj & Kanye West",1,FALSE
"6ix9ine Featuring Nicki Minaj & Murda Beatz",1,FALSE
"6ix9ine Featuring Tory Lanez",1,FALSE
"6ix9ine Featuring Tory Lanez & Young Thug",1,FALSE
"702",2,FALSE
"98 Degrees",1,FALSE
"A Boogie Wit da Hoodie",3,FALSE
"A Boogie Wit da Hoodie Featuring 21 Savage",1,FALSE
"A Boogie Wit da Hoodie Featuring 6ix9ine",1,FALSE
"A Boogie Wit da Hoodie Featuring DJ SPINKING",1,FALSE
"A Boogie Wit da Hoodie Featuring Juice WRLD",1,FALSE
"A Boogie Wit da Hoodie Featuring Kodak Black",1,FALSE
"A Boogie Wit da Hoodie Featuring Offset & Tyga",1,FALSE
"A Boogie Wit da Hoodie Featuring PnB Rock & YoungBoy Never Broke Again",1,FALSE
"A Flock Of Seagulls",1,FALSE
"A Tribe Called Quest",4,FALSE
"A+",1,FALSE
"A$AP Ferg Featuring Nicki Minaj",1,FALSE
"Aaliyah",8,FALSE
"Aaliyah Featuring Timbaland",1,FALSE
"Aaron Carter",2,FALSE
"Aaron Lewis Featuring George Jones & Charlie Daniels",1,FALSE
"Aaron Neville",4,FALSE
"ABBA",2,FALSE
"ABC",2,FALSE
"Ace Hood",1,FALSE
"Ace Hood Featuring Chris Brown",1,FALSE
"Ace Hood Featuring Future & Rick Ross",1,FALSE
"Ace Of Base",1,FALSE
"Action Bronson Featuring Chance The Rapper",1,FALSE
"Adam Lambert",5,FALSE
"Adam Sandler",1,FALSE
"Adina Howard",1,FALSE
"Aerosmith",8,FALSE
"Afrojack Featuring Eva Simons",1,FALSE
"After 7",1,FALSE
"Akon",2,FALSE
"Akon Featuring Eminem",1,FALSE
"Akon Featuring Lil Wayne",1,FALSE
"Akon Featuring Lil Wayne & Young Jeezy",1,FALSE
"Akon Featuring Snoop Dogg",1,FALSE
"Akon Featuring Styles P.",1,FALSE
"Al B. Sure!",2,FALSE
"Al Green",8,FALSE
"Al Martino",2,FALSE
"Al Stewart",2,FALSE
"Al Wilson",1,FALSE
"Alabama",1,FALSE
"Alabama Shakes",1,FALSE
"Alan Jackson",10,FALSE
"Alanis Morissette",2,FALSE
"Alannah Myles",2,FALSE
"Alexander O'Neal",1,FALSE
"Alice Cooper",3,FALSE
"Alicia Bridges",1,FALSE
"Alicia Keys",4,FALSE
"Alien Ant Farm",1,FALSE
"All Saints",1,FALSE
"All-4-One",2,FALSE
"Alpha Rev",1,FALSE
"Alphaville",2,FALSE
"Alvin And The Chipmunks Featuring Chris Classic",1,FALSE
"Amanda Marshall",1,FALSE
"Ambrosia",2,FALSE
"Amel Larrieux",1,FALSE
"America",4,FALSE
"Amerie",1,FALSE
"Amii Stewart",1,FALSE
"Amine",1,FALSE
"Amy Grant",4,FALSE
"Amy Winehouse",1,FALSE
"Amy Winehouse Featuring Ghostface Killah",1,FALSE
"Andrew Gold",1,FALSE
"Andrew McMahon In The Wilderness",1,FALSE
"Andy Gibb",1,FALSE
"Andy Griggs",2,FALSE
"Andy Kim",2,FALSE
"Andy Pratt",1,FALSE
"Andy Williams",4,FALSE
"Angel",1,FALSE
"Angie Stone",1,FALSE
"Anita Baker",2,FALSE
"Anna Nalick",1,FALSE
"Anne Murray",3,FALSE
"Another Bad Creation",1,FALSE
"Anthony Hamilton",1,FALSE
"Anuel AA & Karol G",1,FALSE
"Anuel AA & Romeo Santos",1,FALSE
"April Wine",1,FALSE
"Aqua",1,FALSE
"Arcadia",1,FALSE
"Aretha Franklin",15,FALSE
"Ariana Grande",10,FALSE
"Ariana Grande & The Weeknd",1,FALSE
"Ariana Grande & Victoria Monet",1,FALSE
"Ariana Grande Featuring Future",1,FALSE
"Ariana Grande Featuring Lil Wayne",1,FALSE
"Ariana Grande Featuring Mac Miller",1,FALSE
"Ariana Grande Featuring Nicki Minaj",2,FALSE
"Arianna Featuring Pitbull",1,FALSE
"Art Garfunkel",1,FALSE
"Arthur Conley",2,FALSE
"Ashanti",4,FALSE
"Asher Roth",3,FALSE
"Ashley Tisdale",2,FALSE
"Ashton Shepherd",1,FALSE
"Atlanta Rhythm Section",5,FALSE
"Atlantic Starr",1,FALSE
"August Alsina",1,FALSE
"Augustana",1,FALSE
"Austin Mahone Featuring Pitbull",1,FALSE
"Avant",2,FALSE
"Aventura Featuring Don Omar",1,FALSE
"Average White Band",1,FALSE
"Avril Lavigne",2,FALSE
"AZ",1,FALSE
"B.B. King",10,FALSE
"B.J. Thomas",4,FALSE
"B.o.B",3,FALSE
"B.o.B Featuring 2 Chainz",1,FALSE
"B.o.B Featuring Andre 3000",1,FALSE
"B.o.B Featuring Bruno Mars",1,FALSE
"B.o.B Featuring Eminem & Haley Williams",1,FALSE
"B.o.B Featuring Lil Wayne",1,FALSE
"B.o.B Featuring Priscilla",1,FALSE
"B.o.B Featuring Rivers Cuomo",1,FALSE
"B.o.B Featuring T.I. & Playboy Tre",1,FALSE
"B.o.B Featuring Taylor Swift",1,FALSE
"B.o.B Featuring Trey Songz",1,FALSE
"B.W. Stevenson",1,FALSE
"B2K",2,FALSE
"B2K & P. Diddy",1,FALSE
"Bachman-Turner Overdrive",1,FALSE
"Backstreet Boys",9,FALSE
"Bad Boy's Da Band",1,FALSE
"Bad Bunny",1,FALSE
"Bad Bunny Featuring Drake",1,FALSE
"Bad Company",4,FALSE
"Bad English",5,FALSE
"Bad Meets Evil",1,FALSE
"Bad Meets Evil Featuring Bruno Mars",1,FALSE
"Badfinger",3,FALSE
"Bananarama",3,FALSE
"Bandit Gang Marco Featuring Dro",1,FALSE
"Barbara Lewis",4,FALSE
"Barbara Lynn",1,FALSE
"Barbra Streisand",4,FALSE
"Barbra Streisand & Neil Diamond",1,FALSE
"Barenaked Ladies",2,FALSE
"Barry Manilow",7,FALSE
"Barry McGuire",1,FALSE
"Barry White",6,FALSE
"Basia",1,FALSE
"Bazzi",1,FALSE
"Bazzi Featuring Camila Cabello",1,FALSE
"BBMak",1,FALSE
"Bea Miller",1,FALSE
"Beastie Boys",4,FALSE
"Beastie Boys Featuring Nas",1,FALSE
"Bebe Rexha",1,FALSE
"Bebe Rexha & Florida Georgia Line",1,FALSE
"Beck",3,FALSE
"Becky G",2,FALSE
"Becky G + Natti Natasha",1,FALSE
"Becky G Featuring Bad Bunny",1,FALSE
"Bee Gees",4,FALSE
"Beenie Man",1,FALSE
"Beenie Man Featuring Chevelle Franklyn",1,FALSE
"Beenie Man Featuring Janet",1,FALSE
"Beenie Man Featuring Ms. Thing",1,FALSE
"Beenie Man Featuring Mya",1,FALSE
"Before Dark",1,FALSE
"Belinda Carlisle",4,FALSE
"Bell Biv Devoe",3,FALSE
"Bellamy Brothers",1,FALSE
"Belly",1,FALSE
"Belly Featuring The Weeknd",1,FALSE
"Ben E. King",3,FALSE
"Ben Rector",1,FALSE
"benny blanco & Juice WRLD Featuring Brendon Urie",1,FALSE
"benny blanco, Tainy, Selena Gomez & J Balvin",1,FALSE
"Benzino",1,FALSE
"Berlin",2,FALSE
"Bertie Higgins",1,FALSE
"Bette Midler",2,FALSE
"Better Than Ezra",1,FALSE
"Betty Everett",1,FALSE
"Beyonce",17,FALSE
"Beyonce & Shakira",1,FALSE
"Beyonce Featuring Drake",1,FALSE
"Beyonce Featuring Jack White",1,FALSE
"Beyonce Featuring Jay-Z",1,FALSE
"Beyonce Featuring Lady Gaga",1,FALSE
"Beyonce Featuring Sean Paul",1,FALSE
"Beyonce Featuring The Weeknd",1,FALSE
"Bhad Bhabie",1,FALSE
"Big & Rich",4,FALSE
"Big Daddy Kane Feat. Spinderella, L. Williams",1,FALSE
"Big Daddy Kane Feat. Spinderella, L. Williams & K. Anderson",1,FALSE
"Big Punisher",1,FALSE
"Big Punisher Featuring Joe",1,FALSE
"Big Sean",6,FALSE
"Big Sean & Metro Boomin Featuring 21 Savage",1,FALSE
"Big Sean & Metro Boomin Featuring Travis Scott",1,FALSE
"Big Sean Featuring Chris Brown",1,FALSE
"Big Sean Featuring Chris Brown & Ty Dolla $ign",1,FALSE
"Big Sean Featuring Drake",1,FALSE
